timestamp_s,src,dst,protocolo,ip_len,info
1779630832.806360,,,TCP,52,"1779630832.806360 IP (tos 0x0, ttl 64, id 13908, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806361,,,TCP,52,"1779630832.806361 IP (tos 0x0, ttl 64, id 13909, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806361,,,TCP,52,"1779630832.806361 IP (tos 0x0, ttl 64, id 13910, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806361,,,TCP,52,"1779630832.806361 IP (tos 0x0, ttl 64, id 13911, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806362,,,TCP,52,"1779630832.806362 IP (tos 0x0, ttl 64, id 13912, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806362,,,TCP,52,"1779630832.806362 IP (tos 0x0, ttl 64, id 13913, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806363,,,TCP,52,"1779630832.806363 IP (tos 0x0, ttl 64, id 13914, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806363,,,TCP,52,"1779630832.806363 IP (tos 0x0, ttl 64, id 13915, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806363,,,TCP,52,"1779630832.806363 IP (tos 0x0, ttl 64, id 13916, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806365,,,TCP,52,"1779630832.806365 IP (tos 0x0, ttl 64, id 13917, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806365,,,TCP,52,"1779630832.806365 IP (tos 0x0, ttl 64, id 13918, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806365,,,TCP,52,"1779630832.806365 IP (tos 0x0, ttl 64, id 13919, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806366,,,TCP,52,"1779630832.806366 IP (tos 0x0, ttl 64, id 13920, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806366,,,TCP,52,"1779630832.806366 IP (tos 0x0, ttl 64, id 13921, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806366,,,TCP,52,"1779630832.806366 IP (tos 0x0, ttl 64, id 13922, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806367,,,TCP,52,"1779630832.806367 IP (tos 0x0, ttl 64, id 13923, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806501,,,TCP,4396,"1779630832.806501 IP (tos 0x0, ttl 64, id 49928, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.814374,,,TCP,676,"1779630832.814374 IP (tos 0x0, ttl 64, id 49931, offset 0, flags [DF], proto TCP (6), length 676)"
1779630832.815280,,,TCP,2948,"1779630832.815280 IP (tos 0x0, ttl 64, id 49932, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.816046,,,TCP,4396,"1779630832.816046 IP (tos 0x0, ttl 64, id 49934, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.816554,,,TCP,4396,"1779630832.816554 IP (tos 0x0, ttl 64, id 49937, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.817099,,,TCP,4396,"1779630832.817099 IP (tos 0x0, ttl 64, id 49940, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.817641,,,TCP,4396,"1779630832.817641 IP (tos 0x0, ttl 64, id 49943, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.818069,,,TCP,2948,"1779630832.818069 IP (tos 0x0, ttl 64, id 49946, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.818677,,,TCP,4396,"1779630832.818677 IP (tos 0x0, ttl 64, id 49948, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.819177,,,TCP,4396,"1779630832.819177 IP (tos 0x0, ttl 64, id 49951, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.819656,,,TCP,4396,"1779630832.819656 IP (tos 0x0, ttl 64, id 49954, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.820067,,,TCP,4396,"1779630832.820067 IP (tos 0x0, ttl 64, id 49957, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.820726,,,TCP,4396,"1779630832.820726 IP (tos 0x0, ttl 64, id 49960, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.821208,,,TCP,2948,"1779630832.821208 IP (tos 0x0, ttl 64, id 49963, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.821604,,,TCP,4396,"1779630832.821604 IP (tos 0x0, ttl 64, id 49965, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.822040,,,TCP,4396,"1779630832.822040 IP (tos 0x0, ttl 64, id 49968, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.822382,,,TCP,4396,"1779630832.822382 IP (tos 0x0, ttl 64, id 49971, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.822751,,,TCP,4396,"1779630832.822751 IP (tos 0x0, ttl 64, id 49974, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.823167,,,TCP,4396,"1779630832.823167 IP (tos 0x0, ttl 64, id 49977, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.823576,,,TCP,2948,"1779630832.823576 IP (tos 0x0, ttl 64, id 49980, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.823952,,,TCP,4396,"1779630832.823952 IP (tos 0x0, ttl 64, id 49982, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.824341,,,TCP,52,"1779630832.824341 IP (tos 0x0, ttl 64, id 13924, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.824403,,,TCP,52,"1779630832.824403 IP (tos 0x0, ttl 64, id 13925, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.824422,,,TCP,1132,"1779630832.824422 IP (tos 0x0, ttl 64, id 49985, offset 0, flags [DF], proto TCP (6), length 1132)"
1779630832.824473,,,TCP,2948,"1779630832.824473 IP (tos 0x0, ttl 64, id 49986, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.824908,,,TCP,4396,"1779630832.824908 IP (tos 0x0, ttl 64, id 49988, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.825341,,,TCP,4396,"1779630832.825341 IP (tos 0x0, ttl 64, id 49991, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.825357,,,TCP,52,"1779630832.825357 IP (tos 0x0, ttl 64, id 13926, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.825785,,,TCP,4396,"1779630832.825785 IP (tos 0x0, ttl 64, id 49994, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.826125,,,TCP,52,"1779630832.826125 IP (tos 0x0, ttl 64, id 13927, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.826181,,,TCP,4396,"1779630832.826181 IP (tos 0x0, ttl 64, id 49997, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.826535,,,TCP,2948,"1779630832.826535 IP (tos 0x0, ttl 64, id 50000, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.826583,,,TCP,52,"1779630832.826583 IP (tos 0x0, ttl 64, id 13928, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.826968,,,TCP,4396,"1779630832.826968 IP (tos 0x0, ttl 64, id 50002, offset 0, flags [DF], proto TCP (6), length 4396)"
